bed_0,bed_1,bed_2,bed_3,bed_4,bed_5
0.0019868296,1.4830724e-07,9.009274e-06,0.00015549145,0.99784815,3.6805068e-07
0.0065314444,1.6191994e-05,0.13108143,0.0074045593,0.053325295,0.8016411
0.0091586355,1.8146965e-06,0.34654313,0.0002120875,0.4826215,0.16146277
0.026013495,2.7733016e-05,0.6751111,0.013536262,0.27921358,0.006097765
1.6919922e-06,3.6723677e-08,0.00033387518,5.706579e-05,0.00051267823,0.9990947
0.010535209,4.4508524e-06,0.009688288,0.0006057918,0.1071741,0.8719922
0.022260202,0.024808722,0.010438111,0.0056434856,0.01097056,0.925879
0.0034433412,5.935284e-07,0.00042022113,0.00088691816,0.5009664,0.49428242
0.0053164545,8.801654e-08,6.444032e-05,0.0029921802,0.4885737,0.50305307
0.0035389403,5.7911225e-06,0.015032064,0.001829211,0.15468597,0.8249081
0.0010911009,9.203482e-06,4.7123507e-05,2.9450803e-05,0.0054108636,0.9934123
0.11088232,0.00020258766,0.06414334,0.0028454626,0.6967307,0.12519564
0.007105557,0.0026038047,0.73669887,0.0006187575,0.2378798,0.015093221
0.011404169,2.3167624e-06,0.8022271,0.0012628068,0.1795773,0.0055262703
0.0002674523,0.16318579,0.5495965,0.00012667116,0.0030198805,0.2838037
0.029719124,7.6941757e-07,3.619239e-05,0.00035612,0.9698869,8.7213544e-07
0.0005521847,1.8184846e-06,9.372728e-05,0.00079623825,0.12970991,0.86884606
0.2106604,2.6097361e-05,0.089332074,0.009898464,0.6900703,1.2741893e-05
0.03415256,1.4833747e-06,0.6142502,0.0076523987,0.32936472,0.014578774
0.013895743,2.6823482e-05,0.0014829724,0.03138096,0.95026255,0.0029509251
0.0010336232,1.9991642e-06,8.0637226e-05,0.0019117118,0.10306172,0.8939103
0.0102551915,0.00058809906,0.07178438,0.00037420052,0.91689897,9.910732e-05
0.0022163594,0.0029251005,0.84161836,0.00050214195,0.13643716,0.016300896
0.00043923332,3.630584e-08,1.0256298e-06,2.7420656e-05,0.9995322,1.3330703e-07
0.01987007,4.361331e-05,0.19717942,0.41445687,0.3606255,0.007824504
0.016877031,1.0815836e-06,0.01836867,0.00399333,0.7443804,0.21637945
0.001521572,6.065755e-07,2.044963e-05,0.00033815275,0.9981179,1.2707028e-06
0.014458551,8.939785e-06,0.00429387,0.004005932,0.13946813,0.83776456
0.0038723329,5.193731e-07,5.7466066e-05,0.00054298795,0.9953955,0.00013124742
0.0005937649,3.6108386e-06,0.8703127,0.001041675,0.12218113,0.005867091
0.0009795487,6.0625894e-07,0.000794021,1.3232931e-05,0.9981567,5.5774817e-05
0.0007674715,2.89807e-06,4.8223523e-05,0.0024108521,0.031642564,0.965128
0.00063506246,0.008414162,0.933749,2.6300599e-05,0.028965365,0.028210131
0.0016432521,3.3548306e-05,0.8940979,9.987222e-05,0.08302998,0.02109544
0.0029186404,0.0074459156,0.04531157,0.20737594,0.7106474,0.026300414
0.0067283106,4.7258177e-06,0.017794073,0.0002243057,0.26018107,0.7150675
0.006911619,5.362755e-06,0.024920592,0.0014185718,0.79192513,0.17481871
0.0020082549,5.1103502e-06,0.00092498644,0.074371606,0.024193311,0.89849675
6.2845e-05,1.8387519e-07,1.2211814e-05,0.0015846167,0.00048567203,0.9978544
0.0003963449,1.5027888e-06,0.00038385912,0.047722116,0.013239939,0.9382562
6.163984e-12,9.490017e-11,1.0,5.034667e-13,3.8414547e-09,1.84797e-12
0.012250683,1.2338549e-07,5.6764825e-06,0.00028018208,0.89730513,0.090158194
0.0015274315,1.1761887e-05,0.009030619,2.3457698e-05,0.071869865,0.91753685
0.0042028795,3.0203584e-08,5.303053e-06,0.0027228347,0.98913646,0.003932504
0.027373645,2.080685e-06,0.021932665,0.00037478557,0.94791734,0.0023994981
0.005736827,5.663675e-08,9.050078e-06,0.00027703267,0.9182027,0.07577441
0.0011283493,0.00012211638,0.25375384,0.048561715,0.04076668,0.6556673
0.054065958,4.9010573e-06,0.004774291,0.0005756873,0.939253,0.0013262526
0.0030596019,1.9412211e-05,0.016944855,4.058439e-05,0.011477266,0.96845824
0.0009384769,5.5148166e-06,0.00095078256,0.005913289,0.992184,7.960922e-06
8.228144e-05,9.0954984e-08,5.5711025e-06,0.00016688828,0.05672649,0.94301873
0.010716837,3.2124256e-06,0.0011291327,0.0009555265,0.9871881,7.1440904e-06
0.0040757726,1.0502877e-06,0.012125941,0.00042138505,0.33604255,0.64733326
0.00022934751,8.230272e-06,0.4145876,0.0005250425,0.013151864,0.571498
7.0126116e-06,1.2996178e-07,0.0011465574,0.00017722476,0.00019531665,0.9984737
0.0014091016,7.606144e-08,0.00013511097,0.00015336779,0.16337387,0.83492845
0.015096416,2.8951321e-05,0.17759395,0.012242231,0.73368466,0.06135373
0.0126712965,4.7205813e-06,0.00041395114,0.0016295336,0.95538664,0.029893883
0.00017217925,7.064139e-09,7.1092145e-06,2.157633e-06,0.9998184,2.0641508e-07
7.067038e-05,6.0151826e-05,0.9865262,4.2575048e-06,0.013335267,3.4881282e-06
0.009545343,7.2285334e-06,0.7939087,0.00023861672,0.18710832,0.009191866
4.167267e-09,6.368476e-11,1.8424537e-09,9.28543e-08,1.6942656e-07,0.99999976
0.0067003705,2.137058e-06,0.00055353733,0.00050833967,0.9894204,0.0028151886
0.0007463745,5.570337e-08,1.8259992e-05,0.0029776841,0.9961802,7.737916e-05
0.049973555,2.2475115e-06,0.17308542,0.0043540364,0.509333,0.26325175
0.0011468626,1.3490636e-06,0.84249014,0.0006088534,0.15348066,0.002272102
0.00096048525,0.0033402068,0.9542618,0.00059427484,0.0017695316,0.039073758
0.023230482,5.051295e-06,0.0013859543,3.1507312e-05,0.9723168,0.003030267
0.021634152,8.9004425e-06,0.00447844,0.077515416,0.81129897,0.085064135
0.0051986524,1.5955154e-06,0.0001252147,0.00070845964,0.801135,0.19283101
0.00088299526,4.6368643e-07,3.3640998e-05,0.00039020297,0.998692,6.684915e-07
1.1255422e-06,1.2369823e-08,1.7139979e-06,9.495663e-06,0.00016327437,0.99982446
0.0009304966,2.3056677e-06,0.00047700433,0.018230548,0.9769305,0.0034291863
1.2971892e-06,0.009961834,0.00092330994,0.019965334,9.765782e-05,0.96905065
0.004298179,1.9430297e-05,0.0066518574,0.00024110275,0.018386582,0.9704029
0.000110291,4.447076e-06,0.00215104,5.0445564e-05,0.034587577,0.96309614
0.111590445,4.3684402e-05,0.003073872,0.04435905,0.8407736,0.00015940111
0.0014072189,4.9006876e-06,0.0004277698,0.0026894626,0.99546343,7.23089e-06
0.0060748192,2.8830864e-06,0.004238916,0.014524665,0.16239248,0.8127662
0.0006174655,1.489268e-07,0.0007873429,3.7255235e-05,0.064551465,0.93400633
0.0034485527,0.0002674942,0.00037474584,0.00063803676,0.09307151,0.9021996
0.0016801335,0.0018133046,0.012977223,0.25175017,0.72454554,0.0072336183
0.07808282,5.42482e-06,0.00044644257,0.0012264854,0.92017126,6.756718e-05
0.003073167,2.2183267e-06,0.000202933,0.0016223869,0.46097946,0.5341199
0.028611949,2.9340208e-06,0.00016204146,0.0018117331,0.9692276,0.00018376681
0.06759571,5.4335983e-06,0.007984006,0.00046447807,0.9237836,0.00016688836
0.030155329,0.00012194995,0.0003907312,0.036316004,0.7315487,0.20146726
6.787834e-05,1.708639e-07,0.9871759,1.437362e-05,0.012741204,5.745567e-07
0.0131771825,0.0002926197,0.0009396051,0.027014008,0.2609114,0.6976652
1.5189566e-05,3.654117e-08,0.00059046247,0.0002709193,0.0003603227,0.9987631
0.027848983,1.3389687e-05,0.01933138,0.00066712085,0.9520903,4.880255e-05
0.011652209,4.5521974e-06,0.8231917,0.0007977273,0.13286172,0.0314922
0.0022974722,4.8907676e-08,0.0003603253,0.0013346602,0.1929778,0.8030297
3.0678698e-06,1.4294279e-08,4.022859e-06,2.2907738e-05,2.386043e-05,0.9999461
0.003425414,4.7156627e-05,0.00013051045,0.01921921,0.4013943,0.57578343
1.03841664e-07,6.435923e-10,3.0849197e-08,6.525163e-07,1.1072547e-06,0.9999981
0.013957031,8.806098e-07,0.0001761736,4.5668903e-06,0.9845213,0.0013400116
0.009071854,1.2451875e-07,9.319356e-06,7.3776995e-05,0.9908448,1.6622913e-07
0.14230596,2.3134567e-06,0.0048645264,0.40244797,0.44126958,0.009109627
0.010032753,6.3995403e-06,0.028246885,0.180149,0.1620217,0.61954325
8.626826e-06,0.0076138997,0.0012718504,0.0773155,0.0011732987,0.91261685
0.011752851,2.120957e-05,0.008724435,0.0017870718,0.5651637,0.41255075
0.15342142,4.8913835e-06,0.0015159312,0.01134196,0.64155614,0.1921596
0.0015458297,4.9740843e-06,0.0039395015,0.0015753716,0.15673491,0.8361994
0.004188872,4.449095e-07,0.00010250349,0.0010265654,0.99465454,2.7007189e-05
9.103387e-05,3.465136e-07,0.013287729,0.00012359902,0.008557258,0.97794
0.011557168,2.5611405e-07,4.9685525e-05,0.0062463367,0.8194377,0.16270895
0.010002092,2.2069771e-05,0.004169057,5.0683928e-05,0.98575574,3.7126196e-07
0.0005602363,2.6347005e-08,1.3680358e-06,0.00034235654,0.32758772,0.6715083
0.0128657725,9.50566e-07,0.00071493076,4.974683e-05,0.97447896,0.011889739
2.8362463e-05,7.1361484e-08,0.00052487507,2.881463e-05,0.00057144347,0.9988464
0.123093896,0.00010527577,0.45831728,0.00048586263,0.41786057,0.00013701785
0.04211735,1.8753045e-06,9.8315315e-05,0.0004231307,0.95735264,6.7343935e-06
0.008305111,9.784067e-05,0.0012678809,0.001848536,0.63955265,0.348928
0.009050208,6.6428154e-05,0.00610381,0.0077900197,0.9769533,3.6274665e-05
0.016210353,4.5667227e-07,0.0006025758,0.00014875541,0.98302585,1.1984433e-05
0.013620762,9.213719e-07,6.8531626e-05,0.0016233647,0.9846821,4.3587847e-06
0.00551443,5.2909268e-06,0.92934376,0.00018845926,0.059542753,0.005405379
0.016959561,1.6200744e-06,0.012958063,0.0004619987,0.37501925,0.59459955
2.0853147e-06,3.7081645e-07,0.00018125615,7.021516e-05,1.1717401e-05,0.99973434
0.0056571923,5.4872658e-06,0.9295552,0.00018087163,0.06054694,0.0040543997
0.029411498,9.128729e-07,0.00036750647,0.0061779567,0.9149832,0.04905895
4.0167623e-05,2.9659694e-05,0.0030250594,0.0003107469,0.001201844,0.99539256
0.09930525,4.9683713e-06,0.49548134,6.595637e-05,0.3472163,0.05792609
0.23769851,0.00011793056,0.006472223,0.04375379,0.7118628,9.478373e-05
0.0062432545,1.5068714e-07,0.00010106421,3.2097178e-05,0.9927643,0.0008592268
0.007585376,2.1670448e-06,0.00012583744,0.00091957534,0.9913634,3.7198092e-06
0.013544585,5.3395574e-06,0.064530365,4.8809026e-05,0.27867827,0.6431926
0.6390565,9.8030705e-06,0.00876041,0.011011368,0.34112427,3.7655926e-05
0.029756565,5.755022e-05,0.0023930487,0.06553428,0.74236137,0.15989724
0.00032091985,6.096976e-07,0.000107149564,0.0024015566,0.032007996,0.9651618
0.14063673,1.7571849e-06,0.1266995,0.0055237818,0.617026,0.11011226
0.19685222,2.705239e-06,0.10060733,0.00017666108,0.6611222,0.041238863
1.3150324e-07,7.33837e-09,3.996356e-07,3.023294e-06,6.852496e-06,0.9999896
0.000435946,7.149537e-06,0.0014113252,0.5112559,0.08692042,0.39996922
7.5685284e-06,8.417467e-09,8.8752245e-07,0.0006113938,0.0002041184,0.99917597
0.0016623256,1.2193416e-05,0.17166379,0.000938858,0.04082743,0.7848954
0.038113765,6.0899943e-06,0.70590055,0.00022910557,0.23947117,0.016279325
0.00021521591,3.308218e-08,2.6314865e-06,0.0010302919,0.12680846,0.87194335
0.005548403,1.088741e-05,0.0076006525,0.0026062455,0.9588377,0.02539616
0.027563924,2.725058e-06,0.022845378,0.0018689797,0.2483832,0.6993358
0.0030768604,4.833465e-06,0.94136935,0.00020523583,0.052628472,0.002715272
0.012167153,2.3263187e-06,0.00011441498,0.007978059,0.55125916,0.42847887
0.018194454,7.5298203e-06,0.0046700067,0.0016572456,0.46944392,0.5060268
2.9691524e-10,1.3548646e-11,5.34657e-10,2.0055928e-08,2.4085072e-08,1.0
0.0021958584,0.004065199,0.016674252,0.20889767,0.72926056,0.03890647
0.01008717,9.2733335e-06,0.00032269614,4.9283408e-05,0.056829866,0.9327017
0.020510202,9.768939e-06,0.005220083,0.00343757,0.9433074,0.027514923
5.89005e-05,0.0048681973,0.06857778,0.0007245656,0.0007300931,0.9250404
0.0018817529,2.1020485e-07,1.40466655e-05,7.801728e-05,0.9821237,0.015902266
0.0036770166,1.4726219e-06,1.5921905e-05,0.03397455,0.4755866,0.48674455
1.3437248e-05,1.3047409e-09,7.183354e-07,0.00027393206,0.0019461305,0.9977658
0.020939814,7.4403456e-06,0.00029349435,0.00013758361,0.5062877,0.4723339
2.9050807e-05,0.008309385,0.94289315,0.0007715183,0.0004263641,0.047570594
0.014157723,4.9044825e-06,0.0002057804,0.004691842,0.9809303,9.4337065e-06
0.0019315827,2.0563148e-06,7.1794246e-05,8.225906e-05,0.17874181,0.8191705
0.00030034044,3.2147054e-06,0.96647704,0.00028518142,0.029783502,0.0031507846
0.032768443,5.417188e-05,0.52296203,0.00047861465,0.2673699,0.17636685
1.2599016e-09,5.808038e-10,0.99999917,6.4534833e-10,8.6408767e-07,1.4851584e-09
3.411698e-05,0.026678,0.055217605,0.0005333298,0.00062921183,0.9169077
0.12800203,1.5220949e-06,6.6356166e-05,0.009812274,0.8533882,0.008729624
2.2657985e-06,1.8809887e-08,2.4230956e-06,2.1510054e-05,0.00034748754,0.9996263
4.0376824e-07,2.8866391e-09,1.06865365e-07,9.4968615e-05,1.4469547e-05,0.9998901
0.010835048,5.2564945e-07,0.000573769,0.00044981236,0.9881341,6.873493e-06
0.03865667,2.3998167e-05,0.024385171,0.04896238,0.8258428,0.062128913
0.015677223,4.6285902e-07,0.44076133,0.0074786097,0.536072,1.0269843e-05
0.00015914408,4.1186105e-08,8.517759e-07,0.00048885774,0.06088164,0.93846947
0.0015769536,6.5104535e-07,0.0073454077,0.00014187263,0.24988763,0.74104744
0.0025040272,0.02191083,0.7782824,0.00400038,0.19305685,0.00024546267
0.02364106,4.6772147e-05,0.07149773,0.000109670014,0.03068923,0.87401557
0.010575671,3.3990038e-06,0.00023900047,0.0006193849,0.87372696,0.11483566
0.0009282607,1.13516464e-07,0.0005515262,0.01610263,0.55612105,0.42629644
0.091422155,1.9066207e-06,0.0001824716,0.0017295253,0.9066547,9.140188e-06
0.12577818,0.00438279,0.00045952864,0.0016115321,0.4489807,0.41878727
0.0016779334,1.3527018e-06,0.13118817,0.0008110354,0.10902165,0.7572999
4.8580378e-06,1.5604188e-08,4.5888423e-06,4.428897e-05,0.00017061483,0.9997756
0.031802963,1.3842427e-05,0.3712642,0.013462143,0.5763148,0.007141962
0.19843107,8.2623524e-07,0.00028262378,0.0054414333,0.79491097,0.00093301927
0.00013156157,2.921895e-08,1.1003067e-06,0.0002909003,0.041898612,0.9576778
0.0011906148,1.15291305e-05,0.25921613,0.00037729112,0.03413245,0.705072
0.0060748192,2.8830864e-06,0.004238916,0.014524665,0.16239248,0.8127662
3.6941152e-08,7.4263376e-08,0.9999672,1.12986305e-08,3.260613e-05,3.7811343e-08
0.0009296578,1.224293e-07,3.7784244e-05,0.007752669,0.026175717,0.96510404
0.0037495755,0.0303248,0.016093753,0.33331767,0.5242826,0.092231594
0.00018880508,1.3630495e-05,0.7660471,0.00018931081,0.0069651497,0.22659594
0.00054361427,0.005927474,0.77795786,0.002868821,0.0016203498,0.21108194
0.0011367978,2.5218484e-05,0.059967835,0.00049408816,0.93168855,0.006687522
0.00037734697,2.2737806e-08,2.0624323e-06,8.220232e-06,0.9996117,6.763787e-07
0.00021643992,2.7088072e-07,0.0056087184,0.00016770541,0.092201665,0.90180516
0.00014215775,5.8087567e-06,0.9917778,2.1641818e-05,0.0079592075,9.3351126e-05
5.564517e-05,7.657197e-05,0.004744624,0.00028752015,0.0010437132,0.993792
0.0022713288,4.5639393e-07,0.01134997,0.010660328,0.17614639,0.7995715
0.0022713288,4.5639393e-07,0.01134997,0.010660328,0.17614639,0.7995715
0.006434619,1.2645509e-05,0.010850071,0.00098223,0.3447594,0.6369611
0.015457624,8.8101916e-07,0.00012431391,0.004422234,0.34454787,0.6354471
0.0019467825,0.03943878,0.21488976,0.0046739243,0.0007654883,0.73828524
0.023049278,1.7262751e-05,0.0010903269,0.0043894756,0.9714472,6.510599e-06
3.124207e-05,1.09103105e-07,1.771594e-05,4.953258e-05,0.010145385,0.98975605
0.020903891,3.095638e-05,0.06537022,0.00023792997,0.28704646,0.62641054
0.003906316,1.5978547e-06,0.0001620572,0.00023118337,0.99565387,4.495782e-05
5.6431825e-05,2.1640037e-08,0.00022757864,0.002714581,0.21468925,0.78231215
0.04560982,1.1348732e-05,0.21353981,0.0015485126,0.6226245,0.116665974
0.12234103,8.243484e-05,0.74939984,0.0022560377,0.12589818,2.2456536e-05
0.0007690907,0.0010123381,0.5366736,0.0058502983,0.019893387,0.43580124
0.0027176393,3.1516444e-07,1.3124271e-05,4.1049683e-05,0.33343717,0.66379064
0.0011878383,0.0013401738,0.011433231,0.2210559,0.757108,0.007874877
0.00050688226,2.2727741e-07,0.0030583786,0.0024654737,0.0150507875,0.97891825
0.007987307,1.5770714e-06,0.82747036,0.0018521264,0.16211644,0.00057223794
0.0017227845,2.1357186e-05,0.002049678,0.001424736,0.26206583,0.73271567
0.008792208,4.6257724e-06,0.1631576,0.001302389,0.824599,0.002144116
0.0017809442,0.0059347227,0.8461062,0.010293738,0.07693051,0.058953978
0.010550769,0.0005659116,0.18225856,0.000586262,0.65804195,0.14799654
0.0038904406,6.2009417e-07,7.757145e-05,9.6083015e-05,0.9959091,2.625331e-05
0.0017187323,7.1006107e-06,0.0015117712,0.00030762848,0.9203955,0.07605917
0.00042086132,0.0013946525,0.27245417,0.0041222037,0.001123912,0.72048426
0.4198249,0.029275816,0.0014328274,0.00028381785,0.52910227,0.020080388
0.033566073,0.0006286622,0.39259523,0.004290599,0.50406754,0.06485193
4.3878443e-11,4.922375e-13,1.4682896e-11,2.4649682e-09,1.4544555e-08,1.0
0.0013199373,0.00026818592,0.9615743,0.00017050284,0.018550957,0.018116154
0.0054955045,5.9586973e-06,0.00052186253,0.0008157836,0.45128205,0.5418789
2.9436806e-05,0.011237073,0.009924711,0.11769538,0.0006816725,0.86043173
0.0024900883,4.914318e-06,8.8483175e-05,0.0024705762,0.111545734,0.88340014
1.7790069e-07,8.6951735e-09,0.99993277,2.720287e-08,6.7012814e-05,9.4409875e-09
0.0017227845,2.1357186e-05,0.002049678,0.001424736,0.26206583,0.73271567
0.013736444,1.0490129e-05,0.0006887775,0.11052221,0.8749637,7.836723e-05
0.060724456,3.8836884e-06,8.9439396e-05,3.4592165e-05,0.8783304,0.060817298
0.0024600306,8.405352e-07,5.1886895e-05,0.025957339,0.97150075,2.9178114e-05
0.00927195,4.512244e-06,0.76715434,0.0004570809,0.20742853,0.015683677
0.02333805,1.2671273e-07,0.028697949,0.00045309647,0.947506,4.6885243e-06
0.0009510405,3.5971268e-06,0.0013949525,0.0007730518,0.030451477,0.96642596
8.2776714e-05,4.348799e-06,0.5932701,9.177396e-05,0.0034543825,0.40309656
0.00018409405,1.1043462e-07,3.4293923e-06,0.0019966953,0.0702883,0.9275274
0.015270553,3.2528704e-05,0.58930874,0.00015069821,0.39027032,0.0049671
0.12492638,4.874964e-07,0.0031464752,0.002258095,0.8696683,2.820272e-07
0.00014079684,1.9423338e-07,2.3796907e-05,0.00015002846,0.99968255,2.6517343e-06
0.020717856,7.927051e-06,0.0028221852,0.027466156,0.5301427,0.41884312
0.08572758,1.0068029e-05,0.025756465,0.013524567,0.84327537,0.031705976
0.07437979,0.00016277305,0.0022362466,0.00076477224,0.81094176,0.11151468
0.010047182,0.000281326,0.15885435,0.00018380037,0.43923295,0.39140043
0.0024316625,4.687558e-07,4.61709e-05,0.00040279637,0.9971175,1.375804e-06
0.015957888,9.49578e-07,0.6809084,0.0015452898,0.2401212,0.06146623
0.004298179,1.9430297e-05,0.0066518574,0.00024110275,0.018386582,0.9704029
2.4642884e-06,9.817015e-09,2.603526e-07,4.0593536e-06,0.0005851201,0.9994081
0.03865667,2.3998167e-05,0.024385171,0.04896238,0.8258428,0.062128913
0.116020724,0.0003536224,0.04414145,0.09320314,0.72947955,0.016801469
0.0027860866,1.8268605e-07,0.00012536034,0.0002080865,0.48402146,0.5128588
0.22309256,0.00013889656,0.71323895,0.0026146383,0.06074631,0.0001685692
0.99634176,1.715932e-07,1.881747e-05,1.7802663e-06,0.0036051122,3.245373e-05
0.0006579928,0.010405767,0.03794145,0.0113094095,0.0012221094,0.9384633
0.0017626862,1.2161796e-06,0.0029017373,0.0027968304,0.018307678,0.9742298
0.0012589927,4.301381e-06,0.0013955669,0.0005729465,0.050317988,0.94645023
0.0033091316,3.294219e-05,0.5948484,0.0005240347,0.059199806,0.3420857
0.0085432585,2.9505087e-05,0.009585312,6.154223e-05,0.96368235,0.018098067
0.0108919265,3.673118e-05,0.031209858,0.0009869569,0.17816074,0.7787138
0.03957505,1.6833921e-05,0.00012299557,0.00010238005,0.7538802,0.20630261
0.05367933,4.011422e-06,0.054432593,0.0008991936,0.2883517,0.6026331
0.0020934434,6.2727037e-07,5.6509845e-05,0.0010688241,0.4700152,0.5267654
0.0035201325,0.0065496564,0.91387355,0.0014722989,0.006470425,0.0681141
0.05355463,6.1658984e-06,0.049195208,0.026389968,0.8665258,0.004328175
0.011468648,1.4815963e-06,0.040760726,0.0047648465,0.9429994,4.7994563e-06
0.022011256,4.0428044e-06,0.007129666,0.00038634738,0.96771073,0.002757983
0.008412318,4.186312e-06,0.0005247107,0.00022460152,0.9658601,0.024974152
0.008918701,1.01906435e-05,0.010186554,0.006410191,0.30701002,0.6674644
0.0020451623,1.4000707e-05,0.0003736225,0.63364273,0.36330363,0.0006208248
0.004611868,7.5219386e-06,0.0016969042,0.00021717069,0.9894577,0.0040086834
0.00015713356,9.659381e-06,0.5509152,0.00020110246,0.008994502,0.43972245
0.0131556615,0.00044604472,0.043651808,0.0006860881,0.16867417,0.77338624
0.00019096381,2.1565824e-05,0.03714807,1.5660293e-05,0.0012373279,0.96138644
0.12783839,0.16383418,0.15675506,0.0016441514,0.5496365,0.00029179602
0.02024303,6.070843e-05,0.055442967,0.85505074,0.039226376,0.029976156
0.010624926,1.745745e-07,1.9133602e-05,0.01451868,0.97248375,0.0023533904
7.0126116e-06,1.2996178e-07,0.0011465574,0.00017722476,0.00019531665,0.9984737
0.019235833,6.61974e-07,0.0009267741,0.028319933,0.65491116,0.29660565
2.2931066e-05,0.08793513,0.14898929,0.0018475233,0.0008733859,0.76033175
0.0003093606,0.0065212925,0.6459027,0.021166101,0.004440727,0.32165983
0.00012387114,7.0720624e-08,1.5538817e-06,2.15242e-05,0.02528239,0.97457063
1.12433305e-07,3.6555537e-08,0.9998611,4.10336e-08,0.00013873067,1.4991636e-08
0.00024263198,2.931295e-08,3.377087e-06,0.00041105575,0.09190015,0.9074428
0.0018422848,0.010398061,0.91333896,0.0019218893,0.009539978,0.062958874
0.009204849,2.6621549e-06,0.07391241,0.001485894,0.1475293,0.7678649
0.0026310973,2.6565615e-06,0.00024768114,0.033484828,0.42377636,0.53985745
0.03702386,1.2033105e-06,3.541007e-05,0.0013930034,0.96151626,3.0248984e-05
0.00057723594,7.112742e-07,0.98693323,8.005247e-06,0.012480544,2.6071214e-07
0.00037734697,2.2737806e-08,2.0624323e-06,8.220232e-06,0.9996117,6.763787e-07
0.008700533,2.1801328e-05,0.0076655066,0.00055744534,0.95286804,0.030186774
7.3733395e-06,5.743546e-06,0.9997259,6.870065e-05,0.00018935383,2.95987e-06
0.0060748192,2.8830864e-06,0.004238916,0.014524665,0.16239248,0.8127662
0.032597207,4.8290076e-06,0.0012442908,0.00058832834,0.89262956,0.07293576
7.9793426e-05,2.282929e-08,1.0017637e-06,0.00092326954,0.04482467,0.95417124
0.03472587,3.3021151e-06,0.02527365,0.00040499048,0.9369718,0.002620367
0.049737502,1.0821942e-05,0.10953627,0.003224977,0.8359508,0.0015396763
0.002600819,4.5938255e-06,0.97507846,8.562395e-05,0.014417804,0.007812725
0.0031692102,5.818999e-06,0.00523105,0.0013404295,0.5092491,0.48100445
0.09290821,4.3526275e-06,0.71920735,0.00016704648,0.17697996,0.010733074
0.018861018,3.2980852e-06,0.00041492548,0.00033189383,0.93417513,0.046213675
0.35399047,3.5243487e-05,0.25927046,0.0016713194,0.3381628,0.04686968
6.8220033e-06,6.171144e-09,7.19038e-07,3.6764727e-06,0.002113445,0.99787533
0.00081798417,2.4071831e-05,0.0012031359,0.0051194495,0.1788778,0.81395763
0.021575069,1.4553352e-05,0.009599495,0.0009753157,0.8288255,0.13901009
0.025684224,5.4393877e-07,0.02120891,0.0010581843,0.93510634,0.016941844
0.0076544485,4.740806e-07,7.3289564e-05,0.26246944,0.25854298,0.4712593
0.0011898495,1.27639005e-05,0.00043863695,0.0014709111,0.4414108,0.555477
0.0072393958,1.7558024e-06,0.0029067867,0.00022963008,0.96461415,0.025008203
0.009338799,1.1443241e-07,0.00026814538,0.00242597,0.9840971,0.0038698665
1.13411135e-10,2.6874716e-13,2.1562236e-11,1.9021187e-09,5.268194e-08,1.0
0.04493234,0.019746006,0.013374905,0.004654808,0.012410116,0.9048818
0.0001744942,0.0052297986,0.8836858,0.009274546,0.0031597374,0.098475434
0.023797954,0.00012824293,0.17380886,0.0017254851,0.3634109,0.4371285
0.00024830777,1.3053241e-08,7.542683e-06,0.019023692,0.004382074,0.97633845
1.3052551e-06,3.7708595e-08,2.3995344e-06,1.14528675e-05,0.00017711561,0.99980766
0.016826473,4.432293e-06,0.001487456,2.1389664e-05,0.9781456,0.003514634
0.026756631,6.970185e-07,2.7972397e-05,0.00045466688,0.97275454,5.420566e-06
3.2458212e-07,7.2217388e-09,1.0013501e-06,0.0003281457,4.312053e-06,0.9996662
0.001569978,0.00019847509,0.23637375,0.0005583629,0.012005402,0.74929404
